"slug","name","category","indexable","overall_severity","issue_count","blocker_count","should_fix_count","nice_to_have_count","issue_codes","issue_details","tools_needing_premium_functionality_improvement","tools_needing_seo_content_improvement","should_reconsider_noindex","title_length","meta_description_length","faq_count","related_tool_count","has_tool_options","has_premium_controls","has_premium_guide_copy","unique_tool_intent","premium_tool_functionality","input_driven_output","non_generic_output","title_h1_meta","helpful_intro","useful_below_tool_content","specific_faqs","canonical","robots","related_links","duplicate_page_issue","risky_indexable","mojibake","unsafe_legacy_js","sitemap","ads_safe","layout_cls"
"hotel-name-generator","Hotel Name Generator","business-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=42; metaDescriptionLength=64; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","64","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"hreflang-tag-generator","Hreflang Tag Generator","seo-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=103; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","103","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"htaccess-generator",".htaccess Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=41; metaDescriptionLength=84; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","84","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"html-table-generator","HTML Table Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=40; metaDescriptionLength=77; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","77","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"icebreaker-generator","Icebreaker Generator","random-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=81; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","81","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"image-alt-text-generator","Image Alt Text Generator","seo-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=73; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","73","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"island-name-generator","Island Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=50; metaDescriptionLength=91; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","50","91","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"iupac-name-generator","IUPAC Name Generator","utility-generators","yes","should_fix","2","0","1","1","should_fix:seo_metadata_review|nice_to_have:intro_content_thin_or_keyword_light","seo_metadata_review: titleLength=58; metaDescriptionLength=172; h1Matches=true. || intro_content_thin_or_keyword_light: Source description is short or not clearly aligned with the primary keyword.","no","yes","no","58","172","2","3","yes","yes","yes","pass","pass","pass","pass","review","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"japanese-name-generator","Japanese Name Generator","name-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=50; metaDescriptionLength=69; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","50","69","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"joke-generator","Joke Generator","random-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=39; metaDescriptionLength=81; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","39","81","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"json-formatter","JSON Formatter","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=91; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","91","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"json-schema-generator","JSON Schema Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=42; metaDescriptionLength=74; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","74","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"kingdom-name-generator","Kingdom Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=90; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","90","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"korean-name-generator","Korean Name Generator","name-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=53; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","53","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"landing-page-copy-generator","Landing Page Copy Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=64; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","64","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"leet-text-generator","Leet Speak Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=42; metaDescriptionLength=80; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","42","80","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"lesson-plan-generator","Lesson Plan Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=48; metaDescriptionLength=68; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","48","68","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"lowercase-generator","Lowercase Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=69; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","69","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"magic-name-generator","Magic Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=51; metaDescriptionLength=79; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","51","79","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"medieval-name-generator","Medieval Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=51; metaDescriptionLength=107; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","51","107","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"meeting-agenda-generator","Meeting Agenda Generator","business-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=40; metaDescriptionLength=94; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","40","94","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"meme-text-generator","Meme Text Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=41; metaDescriptionLength=77; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","77","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"middle-name-generator","Middle Name Generator","name-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=103; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","103","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"mock-api-generator","Mock API Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=39; metaDescriptionLength=68; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","39","68","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"morse-code-generator","Morse Code Generator","developer-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=85; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","85","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"movie-name-generator","Movie Name Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=39; metaDescriptionLength=52; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","39","52","0","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
