slug,name,category,indexable,overall_severity,issue_count,blocker_count,should_fix_count,nice_to_have_count,issue_codes,issue_details,tools_needing_premium_functionality_improvement,tools_needing_seo_content_improvement,should_reconsider_noindex,title_length,meta_description_length,faq_count,related_tool_count,has_tool_options,has_premium_controls,has_premium_guide_copy,unique_tool_intent,premium_tool_functionality,input_driven_output,non_generic_output,title_h1_meta,helpful_intro,useful_below_tool_content,specific_faqs,canonical,robots,related_links,duplicate_page_issue,risky_indexable,mojibake,unsafe_legacy_js,sitemap,ads_safe,layout_cls
token-generator,Token Generator,developer-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,39,92,0,0,no,yes,yes,pass,pass,pass,pass,review,pass,pass,review,pass,pass,review,pass,pass,pass,pass,fail,pass,pass
typewriter-text-generator,Typewriter Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=45; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,45,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
ancient-greek-inspired-name-generator,Ancient Greek-Inspired Name Generator,creative-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,65,130,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
roman-inspired-character-name-generator,Roman-Inspired Character Name Generator,creative-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,39,121,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
ancient-egyptian-inspired-name-generator,Ancient Egyptian-Inspired Name Generator,creative-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,40,133,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
iupac-name-generator,IUPAC Name Generator,utility-generators,yes,should_fix,2,0,1,1,should_fix:generic_or_thin_faqs|nice_to_have:intro_content_thin_or_keyword_light,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful. || intro_content_thin_or_keyword_light: Source description could be more aligned with primary keyword.,no,yes,no,51,146,2,3,yes,yes,yes,pass,pass,pass,pass,pass,review,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
victorian-name-generator,Victorian Name Generator,name-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,49,122,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
racehorse-name-generator,Racehorse Name Generator,name-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,52,131,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
emo-name-generator,Emo Name Generator,creative-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,47,120,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
poster-generator,Poster Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,47,127,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
flyer-generator,Flyer Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,40,119,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
fantasy-map-generator,Fantasy Map Generator,gaming-generators,yes,pass,0,0,0,0,,,no,no,no,51,141,3,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
papyrus-generator,Papyrus Generator,text-font-generators,yes,nice_to_have,1,0,0,1,nice_to_have:intro_content_thin_or_keyword_light,intro_content_thin_or_keyword_light: Source description could be more aligned with primary keyword.,no,no,no,54,106,4,4,yes,yes,yes,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
serif-generator,Serif Generator,text-font-generators,yes,pass,0,0,0,0,,,no,no,no,51,105,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
